id,price_doc
34471,8070762
34472,7571699
34473,5485991
34474,8349453
34475,7659071
34476,7536032
34477,8299506
34478,8391615
34479,7256762
34480,4383660
34481,5101497
34482,8037946
34483,8100551
34484,7581875
34485,7703442
34486,8355413
34487,7586358
34488,8172098
34489,7474571
34490,6981827
34491,7006323
34492,7470238
34493,5614492
34494,8142399
34495,7521194
34496,8122939
34497,7485224
34498,7428594
34499,8286565
34500,8267120
34501,7969002
34502,6869434
34503,8083981
34504,8317353
34505,7978173
34506,7897127
34507,5713052
34508,7894549
34509,8122809
34510,8407560
34511,7251185
34512,7520877
34513,5742353
34514,6484107
34515,4277325
34516,3705981
34517,8182135
34518,6373947
34519,8271589
34520,5485991
34521,7212749
34522,6810588
34523,7978173
34524,8041417
34525,7312561
34526,7387292
34527,8121094
34528,7869668
34529,8385909
34530,8267807
34531,5989741
34532,7295991
34533,7534360
34534,8189352
34535,3836593
34536,7787552
34537,7377809
34538,7170725
34539,7445289
34540,7255068
34541,6956550
34542,7368619
34543,6108053
34544,6418922
34545,7530564
34546,8473524
34547,7985866
34548,8304775
34549,8079695
34550,6601999
34551,6918461
34552,7143791
34553,8474635
34554,7625401
34555,8410031
34556,8124175
34557,8313949
34558,6744765
34559,7478682
34560,7820324
34561,8136922
34562,8402197
34563,7036894
34564,8057191
34565,7882474
34566,8352106
34567,7542380
34568,6413418
34569,8363595
34570,7790759
34571,7020270
34572,8052511
34573,7664151
34574,7332386
34575,6347798
34576,4748338
34577,6712244
34578,6512595
34579,7912838
34580,7462789
34581,6452597
34582,7013704
34583,6623457
34584,6090574
34585,7069303
34586,4799526
34587,8340285
34588,5405019
34589,7462789
34590,8322274
34591,7658157
34592,7713282
34593,3754794
34594,8237229
34595,8191979
34596,6489017
34597,8321593
34598,7824881
34599,7739515
34600,8008214
34601,8160328
34602,6931108
34603,8085431
34604,3713945
34605,8138226
34606,5269016
34607,7465739
34608,8410852
34609,7579554
34610,7812348
34611,7336972
34612,8163141
34613,7426787
34614,7670086
34615,5216035
34616,8307685
34617,7990068
34618,7846145
34619,7263751
34620,6556246
34621,6174895
34622,6585068
34623,8116274
34624,6816619
34625,8039508
34626,8273832
34627,7446469
34628,6705974
34629,4802075
34630,3754794
34631,7961982
34632,8450998
34633,6762914
34634,6407988
34635,7315920
34636,8177543
34637,6965120
34638,6558824
34639,8020782
34640,3712901
34641,6881036
34642,7657190
34643,7557308
34644,7504768
34645,8210191
34646,7092332
34647,5999586
34648,8341697
34649,7485109
34650,7444592
34651,8101227
34652,7967599
34653,7956625
34654,6366860
34655,5989311
34656,4224518
34657,8450590
34658,3836593
34659,4921171
34660,6926940
34661,5124081
34662,6925992
34663,6876614
34664,5725213
34665,8117451
34666,7680432
34667,7962959
34668,6913810
34669,7846684
34670,7856708
34671,8098257
34672,8173894
34673,7507261
34674,7389732
34675,8279871
34676,8306096
34677,8129510
34678,6995031
34679,8351625
34680,8306259
34681,4201251
34682,6738512
34683,7289669
34684,5882635
34685,8265805
34686,7892301
34687,8183626
34688,7401527
34689,6515730
34690,8380210
34691,8355870
34692,7426027
34693,6002967
34694,7471796
34695,7610716
34696,4483379
34697,8006243
34698,6904972
34699,8053501
34700,7444124
34701,8301480
34702,7003528
34703,3787747
34704,6850716
34705,7877830
34706,7283952
34707,6983595
34708,7545819
34709,7911740
34710,8101033
34711,8334189
34712,8394058
34713,7532627
34714,7407307
34715,7001327
34716,7433475
34717,7794218
34718,7990769
34719,7671653
34720,6860321
34721,8259465
34722,7812021
34723,8408737
34724,8356203
34725,8133887
34726,6097474
34727,7205936
34728,8228246
34729,7734161
34730,7400816
34731,8325737
34732,8202092
34733,4221031
34734,7424719
34735,7993902
34736,6414394
34737,7940868
34738,8211308
34739,7321255
34740,6784441
34741,7530564
34742,7444592
34743,7332386
34744,5199427
34745,7718496
34746,8238342
34747,8178486
34748,8221632
34749,6940197
34750,7743779
34751,6874727
34752,8398240
34753,8262603
34754,8312783
34755,7540257
34756,3828718
34757,6926019
34758,8225226
34759,8078950
34760,7117952
34761,8260341
34762,7977181
34763,7530436
34764,8203484
34765,8171026
34766,7990624
34767,7239281
34768,7711818
34769,8188323
34770,8042083
34771,8426266
34772,8245909
34773,8159144
34774,7363402
34775,7868729
34776,8174317
34777,5970481
34778,8075994
34779,6685403
34780,7793654
34781,7461093
34782,4178015
34783,8370023
34784,7745993
34785,5206882
34786,7329037
34787,4287180
34788,7634275
34789,8094601
34790,7600204
34791,8110542
34792,7978250
34793,6555270
34794,7835266
34795,7875123
34796,7628338
34797,7871451
34798,7529511
34799,7916013
34800,8322598
34801,6897686
34802,8253615
34803,8068519
34804,7698479
34805,6518459
34806,7852011
34807,7940864
34808,6116597
34809,8248521
34810,8212337
34811,7532627
34812,3713945
34813,6623089
34814,6419977
34815,8295840
34816,8329349
34817,7744697
34818,8166422
34819,6594522
34820,6818776
34821,8015748
34822,6750369
34823,7722322
34824,7976984
34825,8383995
34826,7670379
34827,7540257
34828,3837348
34829,3278543
34830,6139507
34831,6621680
34832,7639199
34833,7739609
34834,7918576
34835,7910844
34836,7832307
34837,7637312
34838,7186451
34839,7666651
34840,8342915
34841,3423453
34842,6967864
34843,7641347
34844,6415047
34845,6866500
34846,8293768
34847,8146152
34848,6416370
34849,7557737
34850,7929224
34851,5020266
34852,8083425
34853,4287366
34854,4285653
34855,8399208
34856,7199365
34857,8310785
34858,8210301
34859,7813387
34860,8217155
34861,7985585
34862,4335809
34863,7739736
34864,7555477
34865,7923581
34866,7744224
34867,8162788
34868,7479837
34869,8254150
34870,7097938
34871,7872089
34872,7862837
34873,7407307
34874,7282690
34875,6196099
34876,8168407
34877,8044903
34878,6824778
34879,5796501
34880,7570478
34881,6816160
34882,7873715
34883,7001400
34884,6486278
34885,8179446
34886,7001972
34887,7406930
34888,8024701
34889,4178015
34890,7929322
34891,8225386
34892,8074186
34893,6251885
34894,7737247
34895,7828617
34896,8387194
34897,6713201
34898,7982084
34899,7634314
34900,7105521
34901,7960809
34902,8297085
34903,7827002
34904,7784984
34905,8206674
34906,8355592
34907,7403371
34908,8330475
34909,7878617
34910,7676210
34911,8069114
34912,8069153
34913,5446830
34914,7790136
34915,6639651
34916,4331213
34917,7877064
34918,7173268
34919,5689022
34920,7154574
34921,7552877
34922,8207063
34923,8019409
34924,8212959
34925,7432875
34926,4287366
34927,8406698
34928,6890380
34929,8405085
34930,6621535
34931,6472457
34932,7993870
34933,7457048
34934,7462822
34935,7922577
34936,8157657
34937,8500908
34938,8201608
34939,7956695
34940,7633539
34941,7684245
34942,7890869
34943,7865658
34944,7218704
34945,7383983
34946,7344769
34947,6857315
34948,5959513
34949,6606194
34950,8069114
34951,8280993
34952,6712244
34953,8461843
34954,7670860
34955,8040934
34956,7989118
34957,7295362
34958,8199328
34959,7376868
34960,8225681
34961,7208321
34962,6576079
34963,7554773
34964,8346201
34965,6428048
34966,7682652
34967,8016476
34968,8124395
34969,8376702
34970,7197200
34971,3998992
34972,5542168
34973,8140686
34974,8326668
34975,7492549
34976,6650907
34977,7766450
34978,8236010
34979,5628656
34980,7440791
34981,4780840
34982,7721449
34983,7489160
34984,8113323
34985,6157982
34986,6604026
34987,7830052
34988,7980542
34989,8073971
34990,4804266
34991,7856541
34992,7826813
34993,7603003
34994,8321132
34995,7365115
34996,4744066
34997,7303360
34998,7966129
34999,7546719
35000,8191979
35001,8118115
35002,7791810
35003,6518459
35004,8260976
35005,5943408
35006,7290071
35007,7602411
35008,6368647
35009,7680469
35010,6686912
35011,6392531
35012,8277755
35013,8212842
35014,6538517
35015,8351585
35016,7640317
35017,4881774
35018,8173465
35019,8062368
35020,8308399
35021,8125711
35022,8112971
35023,6791056
35024,8386049
35025,7327459
35026,4799509
35027,8153089
35028,8114964
35029,6935610
35030,8217597
35031,3754794
35032,5737609
35033,7278138
35034,8218238
35035,8326117
35036,7553209
35037,7662858
35038,7877009
35039,7479140
35040,7008051
35041,8228560
35042,7899340
35043,7324324
35044,6310576
35045,8005309
35046,7439793
35047,7140202
35048,6057583
35049,7426995
35050,6449574
35051,7593875
35052,7436933
35053,8171074
35054,7690665
35055,8360963
35056,6722830
35057,6696928
35058,3881953
35059,8191875
35060,7385127
35061,6818023
35062,7713410
35063,6791549
35064,8130914
35065,7780578
35066,7109509
35067,8088693
35068,8359581
35069,5975438
35070,5373274
35071,3713945
35072,6458984
35073,8224808
35074,8153166
35075,8130463
35076,7913954
35077,7122166
35078,4644537
35079,8390443
35080,7237539
35081,7233766
35082,8335958
35083,7888034
35084,7384316
35085,7273789
35086,6794801
35087,8266566
35088,6058185
35089,7612990
35090,7669729
35091,4799613
35092,5485991
35093,7921310
35094,7858206
35095,7358009
35096,8184280
35097,7557045
35098,8303315
35099,3021947
35100,7568817
35101,7040278
35102,8016071
35103,7915935
35104,8151066
35105,7775563
35106,8069054
35107,4287366
35108,6036875
35109,7808309
35110,7478277
35111,7775595
35112,8132510
35113,6537883
35114,7424432
35115,8374710
35116,6638570
35117,7776256
35118,8175644
35119,8199440
35120,7179979
35121,7092332
35122,3713945
35123,7271919
35124,8166270
35125,8012606
35126,7901360
35127,4621725
35128,7593963
35129,7923702
35130,7569828
35131,8368239
35132,8338572
35133,8341534
35134,8147428
35135,8027817
35136,7655648
35137,4308776
35138,8112803
35139,7670910
35140,6943070
35141,7821339
35142,7471338
35143,8101933
35144,7555242
35145,2675108
35146,8168130
35147,7037034
35148,3712901
35149,7606927
35150,7865624
35151,7428696
35152,8364252
35153,7397090
35154,7811137
35155,7862624
35156,6723723
35157,4005808
35158,8127275
35159,8346201
35160,8250049
35161,8327261
35162,6954607
35163,7410430
35164,7940514
35165,7372232
35166,8352403
35167,4351045
35168,6366860
35169,7992023
35170,7948840
35171,4800129
35172,8087590
35173,8053372
35174,7927722
35175,7819732
35176,8053755
35177,7400816
35178,8234002
35179,6950100
35180,8165395
35181,7606014
35182,8358881
35183,7299306
35184,8381727
35185,8115845
35186,8359476
35187,7138924
35188,8070762
35189,8063601
35190,8172589
35191,7416616
35192,8090153
35193,7421643
35194,4883342
35195,7499170
35196,6916252
35197,8453736
35198,8380892
35199,6577576
35200,7706418
35201,8151696
35202,8165704
35203,7947472
35204,7869771
35205,8147435
35206,7637312
35207,7479837
35208,8142955
35209,7231115
35210,3811717
35211,8313958
35212,6563075
35213,7932718
35214,6818023
35215,8162445
35216,7479620
35217,7925814
35218,7916441
35219,7004972
35220,8118005
35221,8177594
35222,8369835
35223,8169262
35224,7062353
35225,8263160
35226,8262555
35227,6376762
35228,7084975
35229,6751387
35230,8138683
35231,6626700
35232,8450878
35233,8232119
35234,7326328
35235,8044390
35236,7841674
35237,7576928
35238,7347968
35239,8370223
35240,7890921
35241,7529611
35242,8190910
35243,8398970
35244,8256108
35245,6828551
35246,8376824
35247,7008470
35248,5330421
35249,3743637
35250,8270699
35251,7530300
35252,7665018
35253,3754613
35254,6786587
35255,7230725
35256,5139589
35257,5672006
35258,7687646
35259,8226664
35260,7330907
35261,7015836
35262,8385687
35263,6748210
35264,8352267
35265,7175505
35266,7989838
35267,6519744
35268,7428523
35269,5730976
35270,4293283
35271,7093834
35272,7687731
35273,5614492
35274,6909999
35275,6908763
35276,3754613
35277,7963566
35278,8209919
35279,7703942
35280,8083424
35281,8115845
35282,8323385
35283,7792226
35284,4883342
35285,4293428
35286,7657391
35287,7724622
35288,5459042
35289,7480716
35290,6844585
35291,8402654
35292,4365050
35293,7717689
35294,7100090
35295,8060738
35296,8177163
35297,8100562
35298,7397266
35299,8022246
35300,8012105
35301,8072279
35302,7697879
35303,6741619
35304,4542245
35305,7290897
35306,6908707
35307,7703034
35308,4287180
35309,7101381
35310,4293428
35311,7116323
35312,4352390
35313,3713945
35314,7796433
35315,8248931
35316,7658048
35317,6697366
35318,5764502
35319,8118005
35320,6783114
35321,8018580
35322,7323604
35323,7096220
35324,7913957
35325,4802075
35326,4350489
35327,7010376
35328,8062183
35329,7420516
35330,3715110
35331,7259230
35332,8224808
35333,7452543
35334,8454739
35335,4803894
35336,7971264
35337,7095548
35338,7809507
35339,8167831
35340,7950441
35341,7424658
35342,5436163
35343,8300653
35344,8300020
35345,6620821
35346,5769892
35347,5485991
35348,7763479
35349,7095583
35350,7739952
35351,7870683
35352,7999289
35353,6913794
35354,8076561
35355,7726960
35356,8031671
35357,6607435
35358,4746723
35359,8394607
35360,7147412
35361,7852987
35362,8198106
35363,7894629
35364,6919741
35365,7281163
35366,7786095
35367,7553235
35368,8043087
35369,7061583
35370,7755507
35371,6865791
35372,7800748
35373,8058294
35374,7574309
35375,8044782
35376,5485991
35377,7582154
35378,8134211
35379,7855007
35380,8262555
35381,7557657
35382,8249256
35383,8359581
35384,8339682
35385,6879822
35386,7938793
35387,7358663
35388,4221031
35389,6938063
35390,7591653
35391,8254196
35392,8244932
35393,8115457
35394,8451674
35395,7325481
35396,8312604
35397,8168130
35398,5162421
35399,4887857
35400,7655943
35401,7376849
35402,7605983
35403,8355860
35404,7648909
35405,8178758
35406,7482532
35407,8083260
35408,8253539
35409,8137207
35410,7259178
35411,6318343
35412,5394645
35413,8203377
35414,2666563
35415,7856214
35416,8238785
35417,6024593
35418,6963444
35419,8256111
35420,8139142
35421,8073256
35422,7621701
35423,7858846
35424,7633539
35425,7340004
35426,7622929
35427,7637685
35428,7950035
35429,6981691
35430,7567103
35431,7679451
35432,8248156
35433,8348754
35434,4762490
35435,8304900
35436,7838345
35437,7856438
35438,8008947
35439,7716383
35440,7215618
35441,8101033
35442,7566018
35443,8406902
35444,8226185
35445,8267180
35446,8033869
35447,8067936
35448,7818465
35449,7325474
35450,6727064
35451,7689193
35452,7560788
35453,7931126
35454,1927325
35455,8420296
35456,8232510
35457,7462377
35458,7972802
35459,7829595
35460,6988154
35461,7357047
35462,8262125
35463,8356088
35464,7676110
35465,8094202
35466,5358881
35467,8454214
35468,6545570
35469,4992564
35470,7560903
35471,8328450
35472,5820477
35473,6354511
35474,8208904
35475,7711719
35476,8255184
35477,5960859
35478,7530564
35479,7316647
35480,7668688
35481,6894335
35482,7688020
35483,6437677
35484,8035274
35485,6074253
35486,7870168
35487,8277158
35488,7887063
35489,7829363
35490,8399114
35491,4278211
35492,8120593
35493,7582860
35494,8096821
35495,7362917
35496,8265805
35497,8354181
35498,6263304
35499,8324436
35500,3713945
35501,8477286
35502,7334335
35503,7405019
35504,6588274
35505,8391539
35506,8333790
35507,8219321
35508,8301178
35509,8411027
35510,8168407
35511,7634824
35512,8277056
35513,7900473
35514,7952463
35515,7637685
35516,7839857
35517,8150779
35518,7755845
35519,8410304
35520,8056457
35521,8297405
35522,8359581
35523,7740899
35524,7487863
35525,8220224
35526,8400157
35527,8108903
35528,7805345
35529,7853280
35530,6676079
35531,8393489
35532,8179068
35533,8132185
35534,8016036
35535,5523235
35536,8319382
35537,7410020
35538,7726189
35539,7783704
35540,6958401
35541,4293428
35542,6756390
35543,6010731
35544,8198668
35545,7355224
35546,8227701
35547,6748114
35548,5584453
35549,7022930
35550,8449568
35551,8315193
35552,3714025
35553,8225036
35554,8290143
35555,7295288
35556,7588278
35557,7451249
35558,8023429
35559,8300200
35560,7841659
35561,8106829
35562,8405644
35563,6963313
35564,6072419
35565,4741064
35566,8428137
35567,7310421
35568,7939999
35569,5049778
35570,6730075
35571,7008273
35572,6650042
35573,6862806
35574,7853280
35575,8433514
35576,7158082
35577,7773710
35578,4802075
35579,7531818
35580,6723813
35581,7190256
35582,7918791
35583,6086963
35584,3713945
35585,5759938
35586,7909188
35587,7721021
35588,8137640
35589,7828665
35590,8340647
35591,7025761
35592,8313192
35593,6654928
35594,6677692
35595,6238509
35596,8293803
35597,7854958
35598,8245526
35599,7273008
35600,7983950
35601,8180342
35602,7954386
35603,6910893
35604,7553897
35605,6557196
35606,8087292
35607,7159451
35608,8020275
35609,6945346
35610,8288801
35611,7728396
35612,8187292
35613,7063359
35614,7927774
35615,4221031
35616,8174762
35617,4799449
35618,7879345
35619,7259178
35620,7940033
35621,8395013
35622,8405787
35623,8119840
35624,7889204
35625,8006200
35626,4759627
35627,8091611
35628,8223974
35629,4293428
35630,7952631
35631,7739794
35632,7437444
35633,8185420
35634,6745518
35635,7134698
35636,7710153
35637,6348109
35638,8238443
35639,6682664
35640,4799509
35641,7257619
35642,7647451
35643,8353316
35644,7960593
35645,7121080
35646,8275786
35647,3784735
35648,8373534
35649,8317205
35650,5381669
35651,8005157
35652,7992427
35653,7824646
35654,8228246
35655,6519596
35656,4632020
35657,7743335
35658,7800748
35659,4287180
35660,7138876
35661,8268965
35662,7670086
35663,8115845
35664,5814703
35665,6599507
35666,8303753
35667,8066562
35668,7917537
35669,3811091
35670,6709629
35671,6936244
35672,8270691
35673,7161617
35674,6400077
35675,8347342
35676,7439946
35677,8236395
35678,7936050
35679,8077261
35680,8275818
35681,8314031
35682,7223598
35683,8395259
35684,4285653
35685,8331105
35686,6663456
35687,8249331
35688,7544302
35689,7481226
35690,4849372
35691,8179836
35692,6430022
35693,8111062
35694,8238983
35695,8349158
35696,7678313
35697,7894077
35698,4517280
35699,8180837
35700,7999297
35701,6595613
35702,6709636
35703,7682052
35704,8096055
35705,7358328
35706,7820323
35707,8189478
35708,7637988
35709,4285653
35710,8069054
35711,5954488
35712,7385551
35713,8034832
35714,7868202
35715,8385687
35716,6137484
35717,8240818
35718,8169922
35719,8081532
35720,7121080
35721,7639075
35722,6577828
35723,7853280
35724,7115148
35725,4221391
35726,7296785
35727,8299463
35728,7317575
35729,7670086
35730,5054225
35731,7787858
35732,7622548
35733,7677981
35734,7732381
35735,7432101
35736,6775301
35737,7931795
35738,8260949
35739,6924135
35740,7327045
35741,8292528
35742,4497931
35743,7373386
35744,7683103
35745,7058146
35746,8285915
35747,4178642
35748,7935579
35749,8219150
35750,4137184
35751,8454473
35752,7722480
35753,7982783
35754,7925787
35755,7809903
35756,7081051
35757,5769892
35758,7070279
35759,8212502
35760,8035868
35761,8118005
35762,8198057
35763,8100429
35764,8317525
35765,6518148
35766,7506641
35767,7170317
35768,7806023
35769,7877129
35770,7884021
35771,3754613
35772,7534846
35773,7098979
35774,6631277
35775,3466743
35776,7637312
35777,7393996
35778,8063259
35779,8116510
35780,8290209
35781,8449568
35782,7207762
35783,3806194
35784,7361627
35785,7377361
35786,8380756
35787,5017722
35788,6753292
35789,7959064
35790,6522231
35791,6649499
35792,7947685
35793,6926449
35794,7507480
35795,7832050
35796,7358035
35797,8162529
35798,7631560
35799,8417413
35800,2747283
35801,6607973
35802,1648988
35803,5614492
35804,8034822
35805,7821518
35806,7913089
35807,8078103
35808,7776444
35809,7503597
35810,7564267
35811,6922540
35812,8349415
35813,7637312
35814,8315131
35815,8358959
35816,8397204
35817,7406535
35818,7741216
35819,7205340
35820,6068826
35821,6479556
35822,8294301
35823,8044194
35824,7930374
35825,7834215
35826,8304496
35827,8045881
35828,7540659
35829,7762423
35830,7601439
35831,7321189
35832,8254402
35833,6908399
35834,3754794
35835,7033377
35836,7948994
35837,7961340
35838,6649398
35839,8425653
35840,7835155
35841,8168407
35842,7491692
35843,7771409
35844,7214331
35845,7734692
35846,8351074
35847,8273974
35848,7438616
35849,7952370
35850,7937493
35851,8328169
35852,8122822
35853,7721021
35854,7930146
35855,6270807
35856,7407447
35857,5139430
35858,7329037
35859,7055208
35860,7539331
35861,8092407
35862,8332368
35863,8224808
35864,6800001
35865,7566099
35866,7392845
35867,7944343
35868,7507238
35869,8238342
35870,7552080
35871,8173063
35872,7757076
35873,8373638
35874,6599669
35875,7746497
35876,4293283
35877,7931673
35878,5235347
35879,6631923
35880,8453047
35881,6138156
35882,8332990
35883,8118069
35884,7042034
35885,6620196
35886,6878291
35887,7219107
35888,3426914
35889,8379684
35890,8386714
35891,6097549
35892,6856753
35893,3745353
35894,7496271
35895,7817062
35896,4799509
35897,6877478
35898,7828585
35899,7267741
35900,7881841
35901,7586358
35902,7535513
35903,7804021
35904,7168896
35905,6796968
35906,7475836
35907,8217830
35908,8159454
35909,8092417
35910,7637312
35911,8116365
35912,4221391
35913,8233463
35914,7926071
35915,7540535
35916,6372765
35917,7826277
35918,8314397
35919,6662451
35920,7691709
35921,8021765
35922,6520180
35923,8269169
35924,7648267
35925,8271278
35926,5321968
35927,8101033
35928,3811717
35929,7246287
35930,7865954
35931,8097066
35932,7991936
35933,8145904
35934,3718646
35935,8194062
35936,8306875
35937,7345811
35938,7648925
35939,7631918
35940,7262335
35941,8078339
35942,7559873
35943,7628106
35944,7662963
35945,5636131
35946,6592149
35947,8422958
35948,7136681
35949,7545715
35950,8354181
35951,8348703
35952,8162401
35953,8175644
35954,8027582
35955,8244285
35956,6937014
35957,6173844
35958,8322203
35959,8137279
35960,7827572
35961,8057572
35962,8440976
35963,7400816
35964,7661626
35965,7325760
35966,4036167
35967,8163058
35968,2662296
35969,8184291
35970,6775046
35971,8336858
35972,8003472
35973,8193796
35974,7128242
35975,6913271
35976,7753546
35977,8072524
35978,8020581
35979,8176146
35980,8172965
35981,8097448
35982,8386221
35983,8236001
35984,8384125
35985,8399644
35986,7025810
35987,7109509
35988,8428522
35989,8053480
35990,6650766
35991,8101416
35992,4199475
35993,7948302
35994,6888697
35995,7738931
35996,8172098
35997,7704106
35998,8051778
35999,7358801
36000,8357889
36001,5701399
36002,8114853
36003,8411890
36004,8138592
36005,8037604
36006,8384343
36007,7752863
36008,6552947
36009,8266787
36010,8080585
36011,7903633
36012,7826813
36013,6283549
36014,7298293
36015,8173894
36016,7186726
36017,7897127
36018,4713276
36019,7766899
36020,8230231
36021,8122284
36022,8152021
36023,7634345
36024,7700464
36025,5243961
36026,8306326
36027,4296435
36028,7461196
36029,8330949
36030,7798095
36031,6719137
36032,7951655
36033,7919019
36034,8177379
36035,8113004
36036,8015770
36037,7899187
36038,7935469
36039,7957013
36040,8341534
36041,7774317
36042,6758635
36043,7826813
36044,8315894
36045,6469753
36046,7816500
36047,7295418
36048,6592043
36049,7032938
36050,8324888
36051,7537885
36052,7055416
36053,8188236
36054,7652972
36055,7583090
36056,7530646
36057,7096220
36058,8250558
36059,7044433
36060,7841965
36061,7784539
36062,8415687
36063,8108567
36064,4287180
36065,8193864
36066,7993801
36067,8188939
36068,7569990
36069,4197799
36070,8312261
36071,7655153
36072,6975948
36073,8005995
36074,6915898
36075,2559109
36076,6698777
36077,8362247
36078,6154969
36079,4112525
36080,8304221
36081,5208820
36082,7836320
36083,6315708
36084,7883483
36085,8028711
36086,8099520
36087,5509063
36088,8311964
36089,7448191
36090,8134844
36091,8176146
36092,8077670
36093,8326711
36094,7317910
36095,8040413
36096,8101469
36097,7930532
36098,7664047
36099,7056683
36100,8288801
36101,8288801
36102,8397382
36103,6883428
36104,3725797
36105,7422506
36106,7322214
36107,8460634
36108,8252443
36109,7189084
36110,8029109
36111,7668901
36112,4799613
36113,7459189
36114,8412210
36115,8237124
36116,7732318
36117,7168896
36118,6277222
36119,6663745
36120,6731988
36121,7263705
36122,7375428
36123,8212754
36124,8322160
36125,3023622
36126,7453588
36127,8313307
36128,5884441
36129,7319006
36130,4433149
36131,6784079
36132,8303465
36133,8134217
36134,8351632
36135,8182386
36136,7970414
36137,8103035
36138,7400068
36139,7575622
36140,3710302
36141,7587940
36142,7962289
36143,8120117
36144,7422536
36145,8199704
36146,4293283
36147,7707051
36148,7525061
36149,8225884
36150,7217822
36151,4102520
36152,8355860
36153,8322027
36154,8248288
36155,8359581
36156,8418024
36157,4171907
36158,8313627
36159,7679134
36160,7505487
36161,6794979
36162,7410020
36163,8071774
36164,4804266
36165,5346025
36166,5344299
36167,7822548
36168,8027708
36169,6701476
36170,8332588
36171,7463443
36172,8193391
36173,8402866
36174,4324569
36175,7637008
36176,4092202
36177,6393293
36178,8264280
36179,8111744
36180,7918227
36181,7950643
36182,7594177
36183,5701391
36184,8270787
36185,8079922
36186,6913794
36187,6815761
36188,7764247
36189,8300541
36190,3754613
36191,6818023
36192,7803164
36193,8011032
36194,8195490
36195,7235859
36196,7390636
36197,7325683
36198,8350115
36199,7648198
36200,7394413
36201,8104400
36202,8228246
36203,3713945
36204,5027502
36205,8023329
36206,8307573
36207,6092663
36208,8373230
36209,6870545
36210,7851219
36211,7352072
36212,7290585
36213,7814579
36214,8156957
36215,8376128
36216,4613958
36217,7149837
36218,7172391
36219,7061312
36220,8120508
36221,7063670
36222,8227102
36223,7825667
36224,8357403
36225,5130388
36226,7724915
36227,6821939
36228,5118141
36229,7475607
36230,7753723
36231,7440765
36232,8213201
36233,8289786
36234,6640498
36235,7756360
36236,8214702
36237,7172365
36238,8169613
36239,8292508
36240,7479218
36241,6892774
36242,8052588
36243,8238319
36244,7064326
36245,4287366
36246,7169501
36247,8365702
36248,7903127
36249,8444825
36250,8282029
36251,7380015
36252,8096479
36253,7978250
36254,7675377
36255,7474172
36256,7848331
36257,6499451
36258,6695249
36259,7877830
36260,8182828
36261,6595398
36262,8222414
36263,7731497
36264,8292227
36265,7847148
36266,7946262
36267,7984533
36268,8351985
36269,7309348
36270,7803729
36271,7485109
36272,5303375
36273,8175644
36274,7870527
36275,8077512
36276,8290699
36277,7117037
36278,7786760
36279,7126960
36280,6952309
36281,8004741
36282,8061192
36283,7962386
36284,8444873
36285,7969661
36286,7848085
36287,7818108
36288,7987866
36289,8177075
36290,8076977
36291,6937970
36292,4128800
36293,8078339
36294,7587750
36295,7815561
36296,7931671
36297,7213866
36298,8374390
36299,4230835
36300,3990882
36301,7139354
36302,8314411
36303,8398817
36304,8150777
36305,6541783
36306,5240095
36307,6827338
36308,7698401
36309,8346235
36310,7535513
36311,7470097
36312,8119910
36313,8089933
36314,8217830
36315,8283005
36316,7973565
36317,4297564
36318,4285653
36319,8188660
36320,6910459
36321,7329037
36322,8160120
36323,6515707
36324,8386280
36325,8157870
36326,4621725
36327,8123735
36328,8399013
36329,7672957
36330,7594076
36331,8187232
36332,6497969
36333,5646622
36334,8149770
36335,8070717
36336,7997180
36337,8462210
36338,8092411
36339,8038824
36340,7773027
36341,4802840
36342,8456427
36343,7365698
36344,7879644
36345,7364473
36346,7890365
36347,7942031
36348,7010650
36349,8096110
36350,8415294
36351,6077222
36352,6949939
36353,7871505
36354,7716044
36355,8049132
36356,6789466
36357,8224440
36358,7525761
36359,8171124
36360,7074419
36361,8355427
36362,8380849
36363,7253284
36364,8059400
36365,7929749
36366,8348072
36367,7325683
36368,8288801
36369,7709929
36370,7340058
36371,8248161
36372,8069651
36373,8353867
36374,6651113
36375,7383593
36376,7753384
36377,8432394
36378,8437710
36379,7358514
36380,7617568
36381,6150962
36382,7608969
36383,4408392
36384,7783805
36385,8370617
36386,8019195
36387,7711729
36388,8147310
36389,8224951
36390,7809581
36391,7139050
36392,3799312
36393,8457775
36394,5542014
36395,8267747
36396,8092694
36397,6743498
36398,6533407
36399,8359313
36400,8349158
36401,6772093
36402,7191141
36403,8044944
36404,8415912
36405,7254704
36406,7494845
36407,7999253
36408,8253380
36409,8108982
36410,4819663
36411,4069031
36412,8359581
36413,4303646
36414,7620515
36415,6448413
36416,7600499
36417,8407432
36418,6972542
36419,7985866
36420,7492960
36421,7317126
36422,8311964
36423,8170719
36424,8355427
36425,7799915
36426,7954936
36427,5485991
36428,8332957
36429,5960793
36430,8331019
36431,7669232
36432,8056695
36433,8112940
36434,8044944
36435,7536019
36436,4119154
36437,7800351
36438,7774109
36439,4278211
36440,7637286
36441,7254976
36442,8226396
36443,8395609
36444,6988228
36445,8315868
36446,7556537
36447,4178015
36448,8260904
36449,8004099
36450,6883993
36451,8205595
36452,5334019
36453,8290912
36454,3820532
36455,7671502
36456,7562801
36457,8065617
36458,8423599
36459,7087031
36460,8286212
36461,4872968
36462,7096220
36463,7357958
36464,7467674
36465,7980962
36466,8174439
36467,7868729
36468,7674812
36469,5857977
